2025-08-25 21:50:58,595 - INFO - 🌟 每周数据更新程序启动
2025-08-25 21:50:58,606 - INFO - 🚀 开始每周数据更新...
2025-08-25 21:50:58,606 - INFO - ============================================================
2025-08-25 21:50:58,619 - INFO - ✅ 成功连接到MySQL数据库
2025-08-25 21:50:58,619 - INFO - 清空国证指数信息表...
2025-08-25 21:50:58,755 - INFO - 🚀 开始获取国证指数信息表...
2025-08-25 21:50:59,065 - INFO - 📊 获取到 1363 只国证指数信息
2025-08-25 21:50:59,095 - ERROR - ✗ 插入国证指数信息: 'stock_code'
2025-08-25 21:50:59,100 - INFO - ============================================================
2025-08-25 21:50:59,101 - INFO - 📊 本周数据更新统计
2025-08-25 21:50:59,101 - INFO - ============================================================
2025-08-25 21:50:59,101 - INFO - ⏱️  更新耗时: 0:00:00.494107
2025-08-25 21:50:59,101 - INFO - ✅ 无错误
2025-08-25 21:50:59,101 - INFO - ============================================================
2025-08-25 21:50:59,105 - INFO - 🎉 本周数据更新完成！
2025-08-25 21:50:59,105 - INFO - 数据库连接已关闭
2025-08-25 21:50:59,105 - INFO - ✅ 每周数据更新成功完成
2025-08-25 21:54:15,073 - INFO - 🌟 每周数据更新程序启动
2025-08-25 21:54:15,073 - INFO - 🚀 开始每周数据更新...
2025-08-25 21:54:15,074 - INFO - ============================================================
2025-08-25 21:54:15,081 - INFO - ✅ 成功连接到MySQL数据库
2025-08-25 21:54:15,081 - INFO - 清空国证指数信息表...
2025-08-25 21:54:15,166 - INFO - 🚀 开始获取国证指数信息表...
2025-08-25 21:54:15,530 - INFO - 📊 获取到 1363 只国证指数信息
2025-08-25 21:54:15,880 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,888 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,894 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,900 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,905 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,910 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,916 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,920 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,927 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,930 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,938 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,945 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,950 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,956 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,961 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,968 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,971 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,979 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,980 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,990 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:15,994 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,002 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,003 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,014 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,019 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,050 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,060 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,066 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,079 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,086 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,092 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,099 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,101 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,111 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,117 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,120 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,130 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,130 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,142 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,146 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,154 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,160 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,167 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,173 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,180 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,186 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,190 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,199 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,205 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,212 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,217 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,224 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,230 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,237 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,243 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,250 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,256 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,261 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,270 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,278 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,283 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,294 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,300 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,306 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,311 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,319 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,321 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,333 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,340 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,344 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,353 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,361 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,366 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,374 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,380 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,392 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,400 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,409 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,411 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,424 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,430 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,440 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,445 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,454 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,463 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,467 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,476 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
